,wl [10^-6m],omega [10^9Hz],Energy [eV],Brechungsindex Luft,Brechungsindex Gold,Brechungsindex Al2O3,Brechungsindex BK7,dielectric constant air,dielectric constant Gold
399,0.71009644,2.652670061701553,1.7462416795104618,(1+0j),(0.152256836638148+4.373676454483961j),(1.7629086586267417+0j),(1.512799993001513+0j),(1+0j),(1.504756239121008+1.4532840405562335j)
400,0.7107196,2.6503441966548458,1.7447105722144147,(1+0j),(0.15224861510132+4.379482067916401j),(1.7628872197104197+0j),(1.5127839880126603+0j),(1+0j),(1.5057184787641782+1.4542831643770722j)
401,0.71134271,2.648022592807415,1.7431822700481459,(1+0j),(0.152240394224157+4.385287215528391j),(1.7628658253097398+0j),(1.5127680171692555+0j),(1+0j),(1.5066800284099964+1.4552815238933632j)
402,0.71196582,2.6457050526791486,1.7416566430113176,(1+0j),(0.15223217334699402+4.39109236314038j),(1.762844473535153+0j),(1.5127520790569116+0j),(1+0j),(1.5076409664553798+1.4562792006986562j)
403,0.71258899,2.6433913430361216,1.7401335375670062,(1+0j),(0.152223951678233+4.396898069736911j),(1.7628231621699086+0j),(1.5127361720173378+0j),(1+0j),(1.5086013865042096+1.4572762921574585j)
404,0.71321204,2.6410821209760464,1.7386133862799062,(1+0j),(0.152215731592668+4.402702658364361j),(1.7628018971974506+0j),(1.5127203005128063+0j),(1+0j),(1.5095610123897927+1.4582725117530768j)
405,0.71383514,2.638776745158347,1.7370957669581801,(1+0j),(0.152207510847438+4.408507712812261j),(1.762780672643104+0j),(1.5127044600801631+0j),(1+0j),(1.510520107204716+1.4592681328057255j)
406,0.7144582500000001,2.6364753536107295,1.735580770464894,(1+0j),(0.15219928997027501+4.414312860424251j),(1.7627594897108352+0j),(1.5126886516144136+0j),(1+0j),(1.5114786104430653+1.4602630926845426j)
407,0.71508136,2.6341779728517234,1.7340684142570855,(1+0j),(0.152191069093112+4.4201180080362406j),(1.7627383485777133+0j),(1.5126728752440597+0j),(1+0j),(1.512436507855247+1.4612573767821542j)
408,0.7157044100000001,2.6318848130457275,1.7325588366851057,(1+0j),(0.152182849007547+4.425922596663691j),(1.7627172511102764+0j),(1.5126571323582085+0j),(1+0j),(1.513393708435476+1.4622508908270617j)
409,0.71632745,2.629595679055512,1.7310519092909256,(1+0j),(0.152174629053915+4.43172709212705j),(1.7626961954460505+0j),(1.5126414215633002+0j),(1+0j),(1.5143502902414332+1.4632437160296972j)
410,0.7169505,2.627310486998549,1.7295475768550268,(1+0j),(0.15216640896835001+4.437531680754501j),(1.7626751807474905+0j),(1.5126257422307752+0j),(1+0j),(1.5153062851165287+1.4642358856227042j)
411,0.71757355,2.6250292632843744,1.728045856762697,(1+0j),(0.152158188882785+4.44333626938195j),(1.762654207191957+0j),(1.5126100944893799+0j),(1+0j),(1.516261678835425+1.4652273850232382j)
412,0.71819659,2.622752034103717,1.7265467662551837,(1+0j),(0.152149968929153+4.4491407648453105j),(1.762633274954893+0j),(1.512594478466392+0j),(1+0j),(1.5172164572078424+1.4662181996869237j)
413,0.7188196400000001,2.6204787160640923,1.7250502504355611,(1+0j),(0.152141748843588+4.454945353472761j),(1.7626123832048808+0j),(1.512578893537972+0j),(1+0j),(1.51817065200869+1.4672083627681867j)
414,0.7194426899999999,2.6182093354911333,1.723556326633884,(1+0j),(0.152133528758023+4.460749942100209j),(1.7625915321194519+0j),(1.5125633398330118+0j),(1+0j),(1.519124249031039+1.4681978597028722j)
415,0.72006567,2.6159441364686264,1.722065155529495,(1+0j),(0.152130478028566+4.4665578158238795j),(1.7625707238763602+0j),(1.5125478189722883+0j),(1+0j),(1.5200786684840575+1.469186400819072j)
416,0.7206886600000001,2.613682817360902,1.720576538556885,(1+0j),(0.152171289978868+4.4723991968322405j),(1.762549955640357+0j),(1.5125323288373238+0j),(1+0j),(1.5210454491034748+1.4701727681668995j)
417,0.72131165,2.611425404412716,1.7190904929928694,(1+0j),(0.15221210192917+4.4782405778406j),(1.762529227589177+0j),(1.51251686955718+0j),(1+0j),(1.522011616539244+1.4711584751314974j)
418,0.72193463,2.6091719236530504,1.717607035972218,(1+0j),(0.152252913224374+4.4840818650853205j),(1.7625085398986733+0j),(1.5125014412594777+0j),(1+0j),(1.5229771564609722+1.4721435072293645j)
419,0.72255762,2.606922292659308,1.716126113236478,(1+0j),(0.15229372517467601+4.48992324609368j),(1.7624878917494882+0j),(1.512486043329665+0j),(1+0j),(1.5239421010258671+1.4731278974021431j)
420,0.7231806000000001,2.604676573609487,1.7146477657171664,(1+0j),(0.15233453646988002+4.4957645333384j),(1.7624672836499833+0j),(1.512470676143357+0j),(1+0j),(1.5249064204121499+1.474111615361712j)
421,0.72380359,2.6024346843994692,1.7131719393654843,(1+0j),(0.152375348420182+4.501605914346761j),(1.7624467147847345+0j),(1.51245533908903+0j),(1+0j),(1.5258701467305564+1.4750946939987777j)
422,0.72442651,2.6001969023867626,1.711698816764726,(1+0j),(0.152416155784798+4.507446639009641j),(1.7624261876362228+0j),(1.5124400340141468+0j),(1+0j),(1.5268331574626448+1.4760770084729833j)
423,0.7250495,2.5979627146958286,1.710228060291056,(1+0j),(0.1524569677351+4.513288020018j),(1.7624056974385638+0j),(1.5124247573618093+0j),(1+0j),(1.527795670188257+1.4770587808583941j)
424,0.72567242,2.5957326134963945,1.7087599939377605,(1+0j),(0.152497775099716+4.51912874468088j),(1.7623852486446183+0j),(1.512409512448456+0j),(1+0j),(1.528757469750311+1.4780397918248538j)
425,0.72629535,2.593506301959462,1.7072944223035436,(1+0j),(0.15253858311943+4.5249695631074j),(1.7623648384714774+0j),(1.5123942971958357+0j),(1+0j),(1.5297186808954242+1.4790201687472038j)
426,0.72691827,2.5912838417293504,1.7058313859686043,(1+0j),(0.152579390484046+4.53081028777028j),(1.76234446742404+0j),(1.5123791119769303+0j),(1+0j),(1.530679273896794+1.4799998814368769j)
427,0.72754114,2.589065365168014,1.7043709720662668,(1+0j),(0.152620194573172+4.536650543614961j),(1.7623241366550921+0j),(1.5123639576475432+0j),(1+0j),(1.5316391882887144+1.48097886835989j)
428,0.72816406,2.586850506338988,1.7029129397020775,(1+0j),(0.152661001937788+4.54249126827784j),(1.7623038427515296+0j),(1.5123488316602016+0j),(1+0j),(1.5325985793097106+1.4819572879689733j)
429,0.7287869899999999,2.5846393982813187,1.7014573764550875,(1+0j),(0.152701809957502+4.5483320867043595j),(1.7622835868736513+0j),(1.512333734876486+0j),(1+0j),(1.5335573863905598+1.482935078617922j)
430,0.72940985,2.58243231471148,1.700004462511714,(1+0j),(0.15274261339153+4.554172248785401j),(1.7622633714695544+0j),(1.5123186691174901+0j),(1+0j),(1.5345154876026215+1.4839121160974396j)
431,0.7300327099999999,2.5802289972854138,1.6985540278051379,(1+0j),(0.152783109044084+4.5600044563178j),(1.762243194113829+0j),(1.5123036325721604+0j),(1+0j),(1.5354716456449042+1.4848872231706303j)
432,0.73065558,2.5780294010877918,1.697106042767784,(1+0j),(0.152818052300232+4.5656932401444j),(1.7622230543370276+0j),(1.512288624887344+0j),(1+0j),(1.536402951477339+1.4858384760827965j)
433,0.7312784400000001,2.5758335871475344,1.6956605475747375,(1+0j),(0.152852994995376+4.571381932639201j),(1.7622029526400558+0j),(1.5122736464329838+0j),(1+0j),(1.5373336790525503+1.4867891060112979j)
434,0.73190131,2.573641475390792,1.6942174895137159,(1+0j),(0.152887938251524+4.5770707164658j),(1.7621828882323167+0j),(1.512258696616671+0j),(1+0j),(1.538263859275461+1.4877391446424708j)
435,0.73252411,2.5714533372954143,1.6927770472974604,(1+0j),(0.152922877580644+4.5827588609698j),(1.7621628635409357+0j),(1.5122437772434165+0j),(1+0j),(1.5391933737731387+1.4886884712009067j)
436,0.7331469700000001,2.56926870653077,1.6913389139424526,(1+0j),(0.152957820275788+4.588447553464601j),(1.7621428742413157+0j),(1.5122288850878804+0j),(1+0j),(1.540122417594158+1.489637285012793j)
437,0.73376978,2.5670879595352822,1.6899033372565437,(1+0j),(0.152992760165912+4.594135789300401j),(1.7621229237213598+0j),(1.51221402267082+0j),(1+0j),(1.5410508276614658+1.4905854196489972j)
438,0.73439258,2.5649109462800586,1.688470218476336,(1+0j),(0.153027699495032+4.5998239338044j),(1.7621030105518087+0j),(1.5121991889241073+0j),(1+0j),(1.5419786646898932+1.4915329372373218j)
439,0.7350153800000001,2.562737622318669,1.6870395283429305,(1+0j),(0.153062638824152+4.605512078308402j),(1.7620831342701009+0j),(1.5121843834999007+0j),(1+0j),(1.5429059445945112+1.4924798541491033j)
440,0.73563818,2.5605679782809165,1.6856112606879647,(1+0j),(0.153097578153272+4.611200222812401j),(1.7620632947349235+0j),(1.5121696062897034+0j),(1+0j),(1.5438326683761103+1.4934261715237311j)
441,0.73626099,2.558401970079731,1.6841853864891034,(1+0j),(0.153132518043396+4.616888458648201j),(1.762043491487907+0j),(1.512154856948901+0j),(1+0j),(1.5447588518990865+1.4943719056771605j)
442,0.73688379,2.5562396579640505,1.6827619454079725,(1+0j),(0.153167457372516+4.622576603152201j),(1.7620237250249005+0j),(1.5121401358435849+0j),(1+0j),(1.5456844664161917+1.4953170273717182j)
443,0.73750653,2.5540812056387527,1.6813410452108133,(1+0j),(0.153202393335612+4.6282641996654j),(1.7620039967872125+0j),(1.512125444043829+0j),(1+0j),(1.5466094387018061+1.4962614619597419j)
444,0.7381292700000001,2.551926395370899,1.6799225425649356,(1+0j),(0.153237329298708+4.633951796178601j),(1.7619843047299812+0j),(1.5121107800234959+0j),(1+0j),(1.547533858944114+1.4972053016469562j)
445,0.73875208,2.5497749763477526,1.6785062723613582,(1+0j),(0.153272269188832+4.639640032014401j),(1.7619646465075458+0j),(1.5120961420328116+0j),(1+0j),(1.5484578319467353+1.498148653548222j)
446,0.73937482,2.547627423001575,1.677092546916867,(1+0j),(0.153307205151928+4.6453276285276j),(1.7619450264012004+0j),(1.5120815332565647+0j),(1+0j),(1.549381150994802+1.4990913067275287j)
447,0.7399975,2.5454836905649723,1.6756813367612728,(1+0j),(0.153342137749+4.65101467705j),(1.76192544394764+0j),(1.51206695334637+0j),(1+0j),(1.5503038320669975+1.5000332776217389j)
448,0.7406202399999999,2.5433433567908614,1.674272363931075,(1+0j),(0.153371865060624+4.656926423957519j),(1.7619058952366096+0j),(1.5120523993877446+0j),(1+0j),(1.5512612916187927+1.5010129012817246j)
449,0.74124298,2.541206619331293,1.6728657585397975,(1+0j),(0.153401571377748+4.6628390743475405j),(1.761886382020916+0j),(1.5120378726826342+0j),(1+0j),(1.552218303461166+1.5019920406653666j)
450,0.7418656600000001,2.5390736744828613,1.6714616498086727,(1+0j),(0.153431274832716+4.668751155063181j),(1.7618669060402747+0j),(1.512023374522936+0j),(1+0j),(1.553174634441131+1.502970448890671j)
451,0.74248834,2.5369443071777438,1.6700598961594468,(1+0j),(0.15346097828768399+4.67466323577882j),(1.7618474652782892+0j),(1.512008903404389+0j),(1+0j),(1.5541303778767237+1.5039482215660103j)
452,0.7431110200000001,2.5348185084226755,1.6686604916718903,(1+0j),(0.153490681742652+4.680575316494461j),(1.7618280596009197+0j),(1.5119944592241195+0j),(1+0j),(1.55508553484772+1.5049253599265204j)
453,0.7437337,2.53269626925451,1.6672634304456015,(1+0j),(0.15352038519761999+4.686487397210101j),(1.7618086888747062+0j),(1.5119800418796994+0j),(1+0j),(1.5560401064305962+1.5059018652033476j)
454,0.7443563799999999,2.5305775807400934,1.665868706599922,(1+0j),(0.15355008865258798+4.69239947792574j),(1.7617893529667639+0j),(1.5119656512691464+0j),(1+0j),(1.556994093698547+1.5068777386236656j)
455,0.74497906,2.5284624339761352,1.6644763142738535,(1+0j),(0.15357979210755598+4.698311558641381j),(1.7617700517447819+0j),(1.5119512872909213+0j),(1+0j),(1.5579474977214973+1.507852981410694j)
456,0.74560168,2.526351023389396,1.6630863814577241,(1+0j),(0.153609492700368+4.704223069682641j),(1.7617507869318492+0j),(1.5119369512241736+0j),(1+0j),(1.558900227782426+1.5088275009025158j)
457,0.7462243700000001,2.524242899369332,1.6616986121747803,(1+0j),(0.153639196632362+4.710135245344011j),(1.7617315543752325+0j),(1.5119226399755858+0j),(1+0j),(1.559852483856043+1.5098015017741588j)
458,0.74684698,2.5221385608452924,1.6603133348681411,(1+0j),(0.153668896748148+4.716046661439541j),(1.7617123585764591+0j),(1.511908356891761+0j),(1+0j),(1.5608040376270278+1.5107747506245544j)
459,0.7474696000000001,2.520037694253858,1.6589303431203086,(1+0j),(0.15369859734096+4.721958172480801j),(1.7616931966249256+0j),(1.511894099803835+0j),(1+0j),(1.5617550277996255+1.5117473894525j)
460,0.74809222,2.517940324668599,1.6575496534371124,(1+0j),(0.153728297933772+4.7278696835220595j),(1.7616740686997663+0j),(1.511879868842094+0j),(1+0j),(1.5627054401393587+1.5127194038245744j)
461,0.74871484,2.5158464433653447,1.6561712600754648,(1+0j),(0.15375799852658398+4.73378119456332j),(1.7616549746720824+0j),(1.5118656639076355+0j),(1+0j),(1.5636552756965236+1.513690794940297j)
462,0.7493374,2.513756242927222,1.6547952898120393,(1+0j),(0.15378769625723998+4.7396921359302j),(1.7616359162486848+0j),(1.5118514862671257+0j),(1+0j),(1.564604444068659+1.5146614704752206j)
463,0.74996002,2.5116693117972515,1.653421471720586,(1+0j),(0.153817396850052+4.7456036469714595j),(1.7616168896282287+0j),(1.5118373330897452+0j),(1+0j),(1.5655531292542268+1.5156316187212677j)
464,0.75058258,2.5095860435621264,1.6520500648975893,(1+0j),(0.153891061602018+4.75116587109742j),(1.761597898350566+0j),(1.5118232070056827+0j),(1+0j),(1.566452769484051+1.5165365862458564j)
465,0.75120514,2.5075062283371135,1.650680931176802,(1+0j),(0.153967743624594+4.75670416423486j),(1.7615789404538718+0j),(1.5118091065526154+0j),(1+0j),(1.5673485754397267+1.517436592846089j)
466,0.7518277000000001,2.5054298575442924,1.649314064911415,(1+0j),(0.15404442564717+4.7622424573723015j),(1.7615600158120166+0j),(1.51179503163378+0j),(1+0j),(1.5682438700489414+1.518336066323563j)
467,0.7524502599999999,2.503356922634133,1.6479494604733078,(1+0j),(0.154121107669746+4.76778075050974j),(1.7615411242994106+0j),(1.5117809821528285+0j),(1+0j),(1.569138654185737+1.519235007623929j)
468,0.75307281,2.5012874482997907,1.6465871341178815,(1+0j),(0.154197788460601+4.77331895468719j),(1.7615222660936527+0j),(1.5117669582388888+0j),(1+0j),(1.570032914361288+1.5201334032634104j)
469,0.75369531,2.4992215585219086,1.6452271674610792,(1+0j),(0.154274463092851+4.77885671406469j),(1.7615034422771476+0j),(1.5117529606938556+0j),(1+0j),(1.570926594060292+1.5210311965351064j)
470,0.75431787,2.497158879861687,1.6438693146696897,(1+0j),(0.154351145115427+4.7843950072021295j),(1.7614846494004086+0j),(1.5117389869497686+0j),(1+0j),(1.571819852056338+1.521928547009675j)
471,0.75494037,2.4950998014702184,1.6425138319202615,(1+0j),(0.154427819747677+4.78993276657963j),(1.7614658909623695+0j),(1.5117250396054145+0j),(1+0j),(1.5727125170356897+1.5228252826549264j)
472,0.75556287,2.493044115983165,1.6411605827057119,(1+0j),(0.154504494379927+4.79547052595713j),(1.7614471650273607+0j),(1.5117111172185704+0j),(1+0j),(1.5736046759731275+1.5237214909111718j)
473,0.7561853599999999,2.490991847962851,1.6398095831953161,(1+0j),(0.154581167780456+4.80100819637464j),(1.761428471773036+0j),(1.5116972199184182+0j),(1+0j),(1.5744963154079792+1.5246171583229826j)
474,0.7568078,2.4889431204446537,1.6384609143827533,(1+0j),(0.15465783502238+4.8065454219922j),(1.7614098122740642+0j),(1.511683348500922+0j),(1+0j),(1.5753873789747017+1.5255122283385343j)
475,0.7574303,2.4868975631273966,1.6371143325002975,(1+0j),(0.15473450965463+4.8120831813697j),(1.7613911831123041+0j),(1.5116695004222027+0j),(1+0j),(1.576278024987451+1.5264068600486926j)
476,0.7580528000000001,2.484855365363538,1.6357699621978836,(1+0j),(0.15481118428688+4.817620940747201j),(1.7613725859671516+0j),(1.511655676927908+0j),(1+0j),(1.5771681683797938+1.5273009680687017j)
477,0.75867523,2.4828167479632266,1.6344279488339166,(1+0j),(0.15488785029708302+4.823158077404771j),(1.761354022804151+0j),(1.5116418794760762+0j),(1+0j),(1.578057709989269+1.528194452862427j)
478,0.75929767,2.480781440181231,1.633088114177935,(1+0j),(0.154964517539007+4.8286953030223305j),(1.7613354911130108+0j),(1.5116281061979346+0j),(1+0j),(1.5789467650666407+1.5290874302587814j)
479,0.7599201000000001,2.47874949920242,1.6317504958745002,(1+0j),(0.15504118354921+4.8342324396799015j),(1.7613169913699112+0j),(1.5116143574445704+0j),(1+0j),(1.579835305889482+1.5299798724773157j)
480,0.7605425400000001,2.47672085155007,1.6304150455541906,(1+0j),(0.15519627185565604+4.839472177051961j),(1.761298522861643+0j),(1.511600632683122+0j),(1+0j),(1.580689136398037+1.5308108550931807j)
481,0.76116492,2.474695716808459,1.6290819077684242,(1+0j),(0.155362893188688+4.844667602396081j),(1.7612800875431358+0j),(1.5115869333634842+0j),(1+0j),(1.5815373864822029+1.5316323356642312j)
482,0.76178735,2.47267372884159,1.6277508414913953,(1+0j),(0.15552952790754+4.8498634451239j),(1.7612616820375944+0j),(1.5115732569735396+0j),(1+0j),(1.5823852499461681+1.5324534418179423j)
483,0.76240973,2.470655204398891,1.626422055237936,(1+0j),(0.155696149240572+4.85505887046802j),(1.7612433091848039+0j),(1.511559605620633+0j),(1+0j),(1.5832325913021694+1.5332740423423368j)
484,0.7630321,2.468640005196182,1.6250954579761454,(1+0j),(0.15586276789644+4.8602542123354j),(1.7612249676826905+0j),(1.5115459783344107+0j),(1+0j),(1.584079465802507+1.5340941907460297j)
485,0.76365448,2.46662805842356,1.6237710017755673,(1+0j),(0.15602938922947202+4.865449637679521j),(1.7612066568255833+0j),(1.5115323745878089+0j),(1+0j),(1.584925901388245+1.5349139140883012j)
486,0.7642768600000001,2.464619388461994,1.6224487026860919,(1+0j),(0.156196010562504+4.870645063023641j),(1.7611883767926588+0j),(1.5115187945112039+0j),(1+0j),(1.585771885173125+1.5357331998895583j)
487,0.76489923,2.4626140195079724,1.6211285766361667,(1+0j),(0.15636262921837202+4.87584040489102j),(1.761170127761598+0j),(1.5115052382338257+0j),(1+0j),(1.5866174042979928+1.5365520356964575j)
488,0.7655215500000001,2.460612072003529,1.6198107029122824,(1+0j),(0.15652923448842002+4.8810353293747015j),(1.7611519107860472+0j),(1.5114917065355225+0j),(1+0j),(1.587462405206819+1.537370369643112j)
489,0.76614392,2.4586132163116994,1.6184948645157948,(1+0j),(0.156695853144288+4.88623067124208j),(1.761133722824422+0j),(1.5114781971542526+0j),(1+0j),(1.5883070244007584+1.538188333922899j)
490,0.76676624,2.456617765681563,1.6171812676572719,(1+0j),(0.156862458414336+4.891425595725761j),(1.761115566685269+0j),(1.5114647121733844+0j),(1+0j),(1.5891511268864615+1.539005797802651j)
491,0.7673885500000001,2.4546255834920303,1.6158698223996173,(1+0j),(0.15702906100722+4.896620436732701j),(1.7610974410838578+0j),(1.5114512506358948+0j),(1+0j),(1.5899947676988806+1.5398228145804949j)
492,0.76801086,2.4526366297852262,1.6145605024387286,(1+0j),(0.15719566360010398+4.90181527773964j),(1.7610793456153315+0j),(1.5114378122383816+0j),(1+0j),(1.5908379611183296+1.5406393980860738j)
493,0.76863318,2.4506508648362706,1.613253281623882,(1+0j),(0.157362268870152+4.90701020222332j),(1.76106127987724+0j),(1.511424396679293+0j),(1+0j),(1.5916807213944768+1.5414555621193529j)
494,0.7692554300000001,2.448668535636925,1.6119483225487272,(1+0j),(0.15752885540005201+4.912204542369821j),(1.7610432460757075+0j),(1.5114110055940926+0j),(1+0j),(1.5925229409630752+1.5422712025106446j)
495,0.76987775,2.446689188392382,1.610645326482029,(1+0j),(0.15769546067009999+4.9173994668535j),(1.7610252400418542+0j),(1.5113976358844816+0j),(1+0j),(1.5933648100223+1.5430865034557526j)
496,0.7705,2.4447132606214836,1.609344581440623,(1+0j),(0.15785217819999997+4.9229252164999995j),(1.7610072657154268+0j),(1.5113842904731027+0j),(1+0j),(1.5942564860837818+1.5439564648072848j)
497,0.77112225,2.4427405217640303,1.6080459356476875,(1+0j),(0.1580064827594+4.928531995769251j),(1.760989320958887+0j),(1.5113709677701084+0j),(1+0j),(1.5951599662497864+1.5448394205116012j)
498,0.77174451,2.4407709324797833,1.6067493632057066,(1+0j),(0.158160789798584+4.934138865143431j),(1.7609714053745142+0j),(1.511357667477586+0j),(1+0j),(1.5960629495124474+1.5457218860480009j)
499,0.77236676,2.43880454838431,1.6054549007261782,(1+0j),(0.158315094357984+4.939745644412681j),(1.7609535194285413+0j),(1.5113443899390175+0j),(1+0j),(1.5969654077165039+1.5466038339164805j)
500,0.77298895,2.4368415192854354,1.6041626468269694,(1+0j),(0.15846938403868+4.94535188305235j),(1.760935664444099+0j),(1.5113311361338606+0j),(1+0j),(1.597867269297209+1.5474851941949683j)
501,0.77361121,2.434881427466457,1.6028723265269127,(1+0j),(0.15862369107786398+4.95095875242653j),(1.7609178365826048+0j),(1.511317903210117+0j),(1+0j),(1.5987687235391805+1.5483661518805032j)
502,0.7742334,2.4329247063080115,1.6015842251186787,(1+0j),(0.15877798075855998+4.9565649910662j),(1.7609000397468715+0j),(1.511304694062074+0j),(1+0j),(1.5996695684874693+1.549246509625349j)
503,0.77485559,2.43097112754759,1.600298192338007,(1+0j),(0.158932270439256+4.962171229705871j),(1.760882271821994+0j),(1.5112915071172752+0j),(1+0j),(1.6005699064355616+1.5501263674126333j)
504,0.7754777800000001,2.4290206836214607,1.5990142232057245,(1+0j),(0.159086560119952+4.967777468345541j),(1.760864532700663+0j),(1.5112783422934755+0j),(1+0j),(1.6014697382384873+1.5510057260931367j)
505,0.77609998,2.4270733357174588,1.5977322921719441,(1+0j),(0.159240852280432+4.973383797090141j),(1.7608468219915927+0j),(1.511265199297715+0j),(1+0j),(1.6023690791990313+1.5518846006365035j)
506,0.77672211,2.4251293262513838,1.5964525588179792,(1+0j),(0.159395127082424+4.9789894951002305j),(1.7608291418613953+0j),(1.51125207973513+0j),(1+0j),(1.6032678146067+1.5527628789584458j)
507,0.7773443,2.4231882414380004,1.5951747507507292,(1+0j),(0.15954941676311998+4.9845957337399j),(1.760811488508968+0j),(1.5112389807825142+0j),(1+0j),(1.6041661331207882+1.5536407454391061j)
508,0.77796643,2.4212504481830317,1.5938991095027069,(1+0j),(0.159703691565112+4.99020143174999j),(1.760793865233531+0j),(1.5112259048853518+0j),(1+0j),(1.6050638623304896+1.5545180316079181j)
509,0.7785885600000001,2.4193157517095463,1.5926255068530673,(1+0j),(0.15985796636710403+4.995807129760081j),(1.7607762702262477+0j),(1.5112128506988796+0j),(1+0j),(1.6059610897310055+1.5553948229831853j)
510,0.77921069,2.4173841446000353,1.591353937918896,(1+0j),(0.160012241169096+5.00141282777017j),(1.760758703382461+0j),(1.5111998181428978+0j),(1+0j),(1.6068578161628608+1.556271120401128j)
511,0.77983282,2.41545561946066,1.5900843978328587,(1+0j),(0.160166515971088+5.00701852578026j),(1.7607411645979423+0j),(1.5111868071375385+0j),(1+0j),(1.6077540424642378+1.5571469246956142j)
512,0.7804549,2.4135303235444523,1.588816983531015,(1+0j),(0.16026883493531+5.012525001738499j),(1.7607236551750989+0j),(1.511173818646359+0j),(1+0j),(1.608626024565726+1.5580143940204216j)
513,0.7810770300000001,2.411607940011823,1.58755148643918,(1+0j),(0.160352070890057+5.01799561790595j),(1.760706172195905+0j),(1.5111608505022398+0j),(1+0j),(1.6094889084072959+1.5588785954640767j)
514,0.7816991000000001,2.4096888013672433,1.5862881254436647,(1+0j),(0.16043529881729002+5.023465706471501j),(1.760688718647956+0j),(1.511147904918719+0j),(1+0j),(1.6103512469918138+1.5597422350730907j)
515,0.7823211700000001,2.407772714764772,1.5850267735947883,(1+0j),(0.16051852674452302+5.028935795037051j),(1.7606712927413+0j),(1.511134980565543+0j),(1+0j),(1.6112131243015588+1.5606053970101048j)
516,0.7829432399999999,2.4058596729296156,1.5837674261035832,(1+0j),(0.160601754671756+5.0344058836025996j),(1.7606538943738541+0j),(1.5111220773644964+0j),(1+0j),(1.6120745410755357+1.5614680820664069j)
517,0.78356531,2.4039496686100783,1.5825100781962897,(1+0j),(0.160684982598989+5.03987597216815j),(1.7606365234439516+0j),(1.5111091952376847+0j),(1+0j),(1.6129354980507813+1.5623302910311034j)
518,0.78418732,2.4020428783633645,1.5812548460997813,(1+0j),(0.160768202498708+5.0453455331318j),(1.7606191815218528+0j),(1.5110963353470068+0j),(1+0j),(1.613795912987592+1.5631919415979436j)
519,0.78480939,2.4001389271207025,1.5800014829078433,(1+0j),(0.160851430425941+5.0508156216973505j),(1.7606018651610718+0j),(1.511083495134245+0j),(1+0j),(1.6146559526128097+1.5640532007837966j)
520,0.7854314000000001,2.3982381749811035,1.578750225672159,(1+0j),(0.16093465032566+5.056285182661001j),(1.7605845776016018+0j),(1.5110706769994056+0j),(1+0j),(1.6155154517520784+1.564913903230482j)
521,0.78605341,2.3963404310005516,1.5775009486950766,(1+0j),(0.161017870225379+5.0617547436246495j),(1.7605673170719391+0j),(1.5110578796264122+0j),(1+0j),(1.616374494109192+1.5657741328114243j)
522,0.78667542,2.3944456880435556,1.5762536472793316,(1+0j),(0.161101090125098+5.0672243045883j),(1.7605500834724992+0j),(1.5110451029389738+0j),(1+0j),(1.6172330804112363+1.5666338903047254j)
523,0.78729742,2.3925539693866305,1.5750083367477565,(1+0j),(0.161184308686898+5.0726937776183005j),(1.7605328769805177+0j),(1.5110323470660236+0j),(1+0j),(1.6180911975909307+1.5674931626754722j)
524,0.78791937,2.3906653891613976,1.5737650922327242,(1+0j),(0.16126752055910298+5.07816281098005j),(1.7605156985998802+0j),(1.5110196127492388+0j),(1+0j),(1.618948791252874+1.568351895506885j)
525,0.7885413800000001,2.388779606352241,1.5725236892450716,(1+0j),(0.161350740458822+5.0836323719437j),(1.7604985451946404+0j),(1.5110068976615294+0j),(1+0j),(1.6198060137840384+1.569210241437429j)
526,0.7891633299999999,2.386896977725579,1.5712843626426485,(1+0j),(0.16143395233102698+5.08910140530545j),(1.760481419976125+0j),(1.5109942041808895+0j),(1+0j),(1.6206627005258045+1.5700680356419483j)
527,0.7897852799999999,2.3850173142108364,1.5700469879610823,(1+0j),(0.16151716420323198+5.0945704386671995j),(1.760464321190854+0j),(1.5109815310050898+0j),(1+0j),(1.6215189349063173+1.5709253617077055j)
528,0.79040723,2.3831406088085165,1.5688115605926327,(1+0j),(0.161602353095641+5.09991208885603j),(1.7604472487416674+0j),(1.510968878059708+0j),(1+0j),(1.6223554125474116+1.5717616649881243j)
529,0.79102911,2.38126706526496,1.5675782146626691,(1+0j),(0.161688574705437+5.10518598013071j),(1.7604302044488627+0j),(1.510956246691302+0j),(1+0j),(1.6231811925665818+1.5725865983138843j)
530,0.7916510600000001,2.3793962548459837,1.56634666793726,(1+0j),(0.161774806020502+5.11046046504466j),(1.7604131843789956+0j),(1.5109436339824378+0j),(1+0j),(1.624006645767705+1.5734111921164058j)
531,0.7922729500000001,2.3775285617271837,1.5651171733176046,(1+0j),(0.161861029016765+5.115734441124951j),(1.7603961919942646+0j),(1.5109310424964024+0j),(1+0j),(1.6248316002434637+1.5742352747073642j)
532,0.7928949000000001,2.37566361860677,1.5638894890104602,(1+0j),(0.16194726033183+5.1210089260389005j),(1.7603792239202223+0j),(1.5109184697303235+0j),(1+0j),(1.6256562158147305+1.5750590057789073j)
533,0.79351678,2.3738018083358656,1.5626638670451303,(1+0j),(0.162033481941626+5.12628281731358j),(1.7603622836077162+0j),(1.5109059182387716+0j),(1+0j),(1.6264803207662388+1.5758822138403052j)
