X,CH1,
Second,Volt,
2.9354980e+00,8.80000e-03,
2.9362304e+00,8.60000e-03,
2.9369628e+00,8.80000e-03,
2.9376953e+00,8.80000e-03,
2.9384277e+00,8.60000e-03,
2.9391601e+00,9.00000e-03,
2.9398925e+00,8.80000e-03,
2.9406250e+00,9.00000e-03,
2.9413574e+00,9.00000e-03,
2.9420898e+00,8.60000e-03,
2.9428222e+00,8.80000e-03,
2.9435546e+00,8.60000e-03,
2.9442871e+00,9.00000e-03,
2.9450195e+00,8.60000e-03,
2.9457519e+00,8.80000e-03,
2.9464843e+00,8.80000e-03,
2.9472167e+00,8.80000e-03,
2.9479492e+00,8.80000e-03,
2.9486816e+00,9.00000e-03,
2.9494140e+00,8.80000e-03,
2.9501464e+00,8.60000e-03,
2.9508789e+00,8.80000e-03,
2.9516113e+00,8.80000e-03,
2.9523437e+00,8.80000e-03,
2.9530761e+00,8.80000e-03,
2.9538085e+00,8.60000e-03,
2.9545410e+00,8.80000e-03,
2.9552734e+00,8.80000e-03,
2.9560058e+00,8.80000e-03,
2.9567382e+00,9.00000e-03,
2.9574707e+00,8.80000e-03,
2.9582031e+00,9.00000e-03,
2.9589355e+00,8.60000e-03,
2.9596679e+00,9.00000e-03,
2.9604003e+00,8.80000e-03,
2.9611328e+00,8.80000e-03,
2.9618652e+00,8.80000e-03,
2.9625976e+00,8.60000e-03,
2.9633300e+00,9.00000e-03,
2.9640625e+00,9.00000e-03,
2.9647949e+00,8.80000e-03,
2.9655273e+00,9.00000e-03,
2.9662597e+00,8.80000e-03,
2.9669921e+00,8.80000e-03,
2.9677246e+00,8.80000e-03,
2.9684570e+00,9.00000e-03,
2.9691894e+00,9.00000e-03,
2.9699218e+00,9.00000e-03,
2.9706542e+00,8.80000e-03,
2.9713867e+00,9.00000e-03,
2.9721191e+00,9.00000e-03,
2.9728515e+00,8.80000e-03,
2.9735839e+00,9.00000e-03,
2.9743164e+00,8.80000e-03,
2.9750488e+00,8.80000e-03,
2.9757812e+00,8.80000e-03,
2.9765136e+00,9.00000e-03,
2.9772460e+00,8.80000e-03,
2.9779785e+00,9.00000e-03,
2.9787109e+00,9.00000e-03,
2.9794433e+00,8.80000e-03,
2.9801757e+00,9.00000e-03,
2.9809082e+00,9.00000e-03,
2.9816406e+00,9.00000e-03,
2.9823730e+00,9.20000e-03,
2.9831054e+00,9.00000e-03,
2.9838378e+00,9.00000e-03,
2.9845703e+00,9.20000e-03,
2.9853027e+00,9.00000e-03,
2.9860351e+00,9.00000e-03,
2.9867675e+00,9.20000e-03,
2.9875000e+00,9.00000e-03,
2.9882324e+00,9.00000e-03,
2.9889648e+00,9.00000e-03,
2.9896972e+00,9.00000e-03,
2.9904296e+00,8.80000e-03,
2.9911621e+00,9.00000e-03,
2.9918945e+00,9.00000e-03,
2.9926269e+00,9.00000e-03,
2.9933593e+00,8.80000e-03,
2.9940917e+00,9.00000e-03,
2.9948242e+00,9.00000e-03,
2.9955566e+00,9.00000e-03,
2.9962890e+00,8.80000e-03,
2.9970214e+00,9.00000e-03,
2.9977539e+00,9.00000e-03,
2.9984863e+00,9.00000e-03,
2.9992187e+00,9.00000e-03,
2.9999511e+00,9.00000e-03,
3.0006835e+00,9.00000e-03,
3.0014160e+00,9.00000e-03,
3.0021484e+00,9.00000e-03,
3.0028808e+00,9.00000e-03,
3.0036132e+00,9.20000e-03,
3.0043457e+00,9.00000e-03,
3.0050781e+00,9.00000e-03,
3.0058105e+00,9.20000e-03,
3.0065429e+00,9.20000e-03,
3.0072753e+00,9.20000e-03,
3.0080078e+00,9.00000e-03,
3.0087402e+00,9.00000e-03,
3.0094726e+00,9.00000e-03,
3.0102050e+00,9.00000e-03,
3.0109375e+00,9.00000e-03,
3.0116699e+00,9.20000e-03,
3.0124023e+00,9.00000e-03,
3.0131347e+00,9.20000e-03,
3.0138671e+00,9.00000e-03,
3.0145996e+00,9.20000e-03,
3.0153320e+00,9.00000e-03,
3.0160644e+00,9.00000e-03,
3.0167968e+00,9.00000e-03,
3.0175292e+00,9.00000e-03,
3.0182617e+00,9.20000e-03,
3.0189941e+00,9.00000e-03,
3.0197265e+00,9.20000e-03,
3.0204589e+00,9.20000e-03,
3.0211914e+00,9.20000e-03,
3.0219238e+00,9.20000e-03,
3.0226562e+00,9.00000e-03,
3.0233886e+00,9.20000e-03,
3.0241210e+00,9.00000e-03,
3.0248535e+00,9.00000e-03,
3.0255859e+00,9.00000e-03,
3.0263183e+00,9.20000e-03,
3.0270507e+00,9.00000e-03,
3.0277832e+00,9.20000e-03,
3.0285156e+00,9.20000e-03,
3.0292480e+00,9.00000e-03,
3.0299804e+00,9.20000e-03,
3.0307128e+00,9.20000e-03,
3.0314453e+00,9.00000e-03,
3.0321777e+00,9.20000e-03,
3.0329101e+00,9.00000e-03,
3.0336425e+00,9.20000e-03,
3.0343750e+00,9.20000e-03,
3.0351074e+00,9.20000e-03,
3.0358398e+00,9.20000e-03,
3.0365722e+00,9.20000e-03,
3.0373046e+00,9.20000e-03,
3.0380371e+00,9.40000e-03,
3.0387695e+00,9.20000e-03,
3.0395019e+00,9.20000e-03,
3.0402343e+00,9.20000e-03,
3.0409667e+00,9.20000e-03,
3.0416992e+00,9.20000e-03,
3.0424316e+00,9.20000e-03,
3.0431640e+00,9.20000e-03,
3.0438964e+00,9.40000e-03,
3.0446289e+00,9.20000e-03,
3.0453613e+00,9.40000e-03,
3.0460937e+00,9.20000e-03,
3.0468261e+00,9.20000e-03,
3.0475585e+00,9.20000e-03,
3.0482910e+00,9.20000e-03,
3.0490234e+00,9.20000e-03,
3.0497558e+00,9.20000e-03,
3.0504882e+00,9.20000e-03,
3.0512207e+00,9.20000e-03,
3.0519531e+00,9.20000e-03,
3.0526855e+00,9.20000e-03,
3.0534179e+00,9.20000e-03,
3.0541503e+00,9.20000e-03,
3.0548828e+00,9.20000e-03,
3.0556152e+00,9.20000e-03,
3.0563476e+00,9.40000e-03,
3.0570800e+00,9.20000e-03,
3.0578125e+00,9.20000e-03,
3.0585449e+00,9.20000e-03,
3.0592773e+00,9.40000e-03,
3.0600097e+00,9.40000e-03,
3.0607421e+00,9.40000e-03,
3.0614746e+00,9.40000e-03,
3.0622070e+00,9.40000e-03,
3.0629394e+00,9.40000e-03,
3.0636718e+00,9.20000e-03,
3.0644042e+00,9.20000e-03,
3.0651367e+00,9.40000e-03,
3.0658691e+00,9.40000e-03,
3.0666015e+00,9.20000e-03,
3.0673339e+00,9.40000e-03,
3.0680664e+00,9.40000e-03,
3.0687988e+00,9.40000e-03,
3.0695312e+00,9.40000e-03,
3.0702636e+00,9.40000e-03,
3.0709960e+00,9.40000e-03,
3.0717285e+00,9.40000e-03,
3.0724609e+00,9.20000e-03,
3.0731933e+00,9.40000e-03,
3.0739257e+00,9.40000e-03,
3.0746582e+00,9.20000e-03,
3.0753906e+00,9.40000e-03,
3.0761230e+00,9.40000e-03,
3.0768554e+00,9.40000e-03,
3.0775878e+00,9.40000e-03,
3.0783203e+00,9.40000e-03,
3.0790527e+00,9.40000e-03,
3.0797851e+00,9.40000e-03,
3.0805175e+00,9.40000e-03,
3.0812500e+00,9.40000e-03,
3.0819824e+00,9.40000e-03,
3.0827148e+00,9.40000e-03,
3.0834472e+00,9.40000e-03,
3.0841796e+00,9.40000e-03,
3.0849121e+00,9.40000e-03,
3.0856445e+00,9.40000e-03,
3.0863769e+00,9.20000e-03,
3.0871093e+00,9.40000e-03,
3.0878417e+00,9.40000e-03,
3.0885742e+00,9.40000e-03,
3.0893066e+00,9.40000e-03,
3.0900390e+00,9.40000e-03,
3.0907714e+00,9.40000e-03,
3.0915039e+00,9.40000e-03,
3.0922363e+00,9.20000e-03,
3.0929687e+00,9.40000e-03,
3.0937011e+00,9.40000e-03,
3.0944335e+00,9.40000e-03,
3.0951660e+00,9.20000e-03,
3.0958984e+00,9.40000e-03,
3.0966308e+00,9.40000e-03,
3.0973632e+00,9.40000e-03,
3.0980957e+00,9.40000e-03,
3.0988281e+00,9.40000e-03,
3.0995605e+00,9.40000e-03,
3.1002929e+00,9.40000e-03,
3.1010253e+00,9.40000e-03,
3.1017578e+00,9.40000e-03,
3.1024902e+00,9.40000e-03,
3.1032226e+00,9.40000e-03,
3.1039550e+00,9.60000e-03,
3.1046875e+00,9.60000e-03,
3.1054199e+00,9.40000e-03,
3.1061523e+00,9.40000e-03,
3.1068847e+00,9.60000e-03,
3.1076171e+00,9.40000e-03,
3.1083496e+00,9.40000e-03,
3.1090820e+00,9.40000e-03,
3.1098144e+00,9.40000e-03,
3.1105468e+00,9.40000e-03,
3.1112792e+00,9.40000e-03,
3.1120117e+00,9.40000e-03,
3.1127441e+00,9.40000e-03,
3.1134765e+00,9.40000e-03,
3.1142089e+00,9.40000e-03,
3.1149414e+00,9.40000e-03,
3.1156738e+00,9.40000e-03,
3.1164062e+00,9.40000e-03,
3.1171386e+00,9.40000e-03,
3.1178710e+00,9.60000e-03,
3.1186035e+00,9.40000e-03,
3.1193359e+00,9.60000e-03,
3.1200683e+00,9.40000e-03,
3.1208007e+00,9.40000e-03,
3.1215332e+00,9.80000e-03,
3.1222656e+00,9.60000e-03,
3.1229980e+00,9.80000e-03,
3.1237304e+00,9.40000e-03,
3.1244628e+00,9.60000e-03,
3.1251953e+00,9.40000e-03,
3.1259277e+00,9.40000e-03,
3.1266601e+00,9.60000e-03,
3.1273925e+00,9.40000e-03,
3.1281250e+00,9.80000e-03,
3.1288574e+00,9.40000e-03,
3.1295898e+00,9.60000e-03,
3.1303222e+00,9.80000e-03,
3.1310546e+00,9.40000e-03,
3.1317871e+00,9.60000e-03,
3.1325195e+00,9.60000e-03,
3.1332519e+00,9.60000e-03,
3.1339843e+00,9.60000e-03,
3.1347167e+00,9.60000e-03,
3.1354492e+00,9.60000e-03,
3.1361816e+00,9.60000e-03,
3.1369140e+00,9.40000e-03,
3.1376464e+00,9.60000e-03,
3.1383789e+00,9.80000e-03,
3.1391113e+00,9.60000e-03,
3.1398437e+00,9.80000e-03,
3.1405761e+00,9.80000e-03,
3.1413085e+00,9.80000e-03,
3.1420410e+00,9.60000e-03,
3.1427734e+00,9.80000e-03,
3.1435058e+00,9.60000e-03,
3.1442382e+00,9.80000e-03,
3.1449707e+00,9.80000e-03,
3.1457031e+00,9.60000e-03,
3.1464355e+00,9.80000e-03,
3.1471679e+00,9.80000e-03,
3.1479003e+00,9.60000e-03,
3.1486328e+00,9.80000e-03,
3.1493652e+00,9.80000e-03,
3.1500976e+00,9.80000e-03,
3.1508300e+00,9.80000e-03,
3.1515625e+00,9.60000e-03,
3.1522949e+00,9.80000e-03,
3.1530273e+00,9.60000e-03,
3.1537597e+00,9.80000e-03,
3.1544921e+00,9.60000e-03,
3.1552246e+00,9.80000e-03,
3.1559570e+00,9.60000e-03,
3.1566894e+00,9.80000e-03,
3.1574218e+00,9.80000e-03,
3.1581542e+00,9.80000e-03,
3.1588867e+00,9.80000e-03,
3.1596191e+00,9.80000e-03,
3.1603515e+00,9.80000e-03,
3.1610839e+00,1.00000e-02,
3.1618164e+00,9.80000e-03,
3.1625488e+00,9.80000e-03,
3.1632812e+00,9.80000e-03,
3.1640136e+00,9.80000e-03,
3.1647460e+00,9.80000e-03,
3.1654785e+00,9.80000e-03,
3.1662109e+00,9.80000e-03,
3.1669433e+00,9.80000e-03,
3.1676757e+00,9.80000e-03,
3.1684082e+00,9.80000e-03,
3.1691406e+00,9.80000e-03,
3.1698730e+00,9.80000e-03,
3.1706054e+00,9.80000e-03,
3.1713378e+00,9.80000e-03,
3.1720703e+00,9.80000e-03,
3.1728027e+00,9.60000e-03,
3.1735351e+00,9.80000e-03,
3.1742675e+00,9.80000e-03,
3.1750000e+00,9.80000e-03,
3.1757324e+00,9.80000e-03,
3.1764648e+00,9.80000e-03,
3.1771972e+00,9.80000e-03,
3.1779296e+00,9.80000e-03,
3.1786621e+00,1.00000e-02,
3.1793945e+00,9.80000e-03,
3.1801269e+00,1.00000e-02,
3.1808593e+00,1.00000e-02,
3.1815917e+00,1.00000e-02,
3.1823242e+00,9.80000e-03,
3.1830566e+00,1.00000e-02,
3.1837890e+00,9.80000e-03,
3.1845214e+00,9.80000e-03,
3.1852539e+00,9.80000e-03,
3.1859863e+00,9.80000e-03,
3.1867187e+00,9.80000e-03,
3.1874511e+00,9.80000e-03,
3.1881835e+00,9.80000e-03,
3.1889160e+00,9.80000e-03,
3.1896484e+00,9.40000e-03,
3.1903808e+00,9.80000e-03,
3.1911132e+00,9.80000e-03,
3.1918457e+00,9.80000e-03,
3.1925781e+00,9.80000e-03,
3.1933105e+00,9.80000e-03,
3.1940429e+00,9.80000e-03,
3.1947753e+00,9.80000e-03,
3.1955078e+00,9.80000e-03,
3.1962402e+00,9.80000e-03,
3.1969726e+00,9.80000e-03,
3.1977050e+00,9.80000e-03,
3.1984375e+00,9.80000e-03,
3.1991699e+00,1.00000e-02,
3.1999023e+00,9.80000e-03,
3.2006347e+00,9.80000e-03,
3.2013671e+00,9.80000e-03,
3.2020996e+00,9.80000e-03,
3.2028320e+00,1.00000e-02,
3.2035644e+00,9.80000e-03,
3.2042968e+00,1.00000e-02,
3.2050292e+00,1.00000e-02,
3.2057617e+00,1.00000e-02,
3.2064941e+00,1.00000e-02,
3.2072265e+00,9.80000e-03,
3.2079589e+00,1.00000e-02,
3.2086914e+00,1.00000e-02,
3.2094238e+00,1.00000e-02,
3.2101562e+00,1.00000e-02,
3.2108886e+00,1.02000e-02,
3.2116210e+00,1.00000e-02,
3.2123535e+00,1.00000e-02,
3.2130859e+00,9.80000e-03,
3.2138183e+00,1.00000e-02,
3.2145507e+00,9.80000e-03,
3.2152832e+00,9.80000e-03,
3.2160156e+00,1.00000e-02,
3.2167480e+00,1.00000e-02,
3.2174804e+00,9.80000e-03,
3.2182128e+00,1.00000e-02,
3.2189453e+00,1.00000e-02,
3.2196777e+00,1.00000e-02,
3.2204101e+00,9.80000e-03,
3.2211425e+00,1.00000e-02,
3.2218750e+00,1.00000e-02,
3.2226074e+00,9.80000e-03,
3.2233398e+00,9.80000e-03,
3.2240722e+00,1.00000e-02,
3.2248046e+00,1.00000e-02,
3.2255371e+00,1.00000e-02,
3.2262695e+00,1.00000e-02,
3.2270019e+00,1.00000e-02,
3.2277343e+00,9.80000e-03,
3.2284667e+00,1.00000e-02,
3.2291992e+00,1.00000e-02,
3.2299316e+00,1.00000e-02,
3.2306640e+00,1.00000e-02,
3.2313964e+00,1.00000e-02,
3.2321289e+00,1.00000e-02,
3.2328613e+00,1.00000e-02,
3.2335937e+00,1.02000e-02,
3.2343261e+00,1.00000e-02,
3.2350585e+00,1.00000e-02,
3.2357910e+00,1.00000e-02,
3.2365234e+00,1.00000e-02,
3.2372558e+00,1.02000e-02,
3.2379882e+00,1.00000e-02,
3.2387207e+00,1.02000e-02,
3.2394531e+00,1.00000e-02,
3.2401855e+00,1.00000e-02,
3.2409179e+00,1.00000e-02,
3.2416503e+00,1.02000e-02,
3.2423828e+00,1.00000e-02,
3.2431152e+00,1.00000e-02,
3.2438476e+00,1.00000e-02,
3.2445800e+00,1.02000e-02,
3.2453125e+00,1.02000e-02,
3.2460449e+00,1.02000e-02,
3.2467773e+00,1.02000e-02,
3.2475097e+00,1.00000e-02,
3.2482421e+00,1.00000e-02,
3.2489746e+00,1.02000e-02,
3.2497070e+00,1.02000e-02,
3.2504394e+00,1.02000e-02,
3.2511718e+00,1.02000e-02,
3.2519042e+00,1.02000e-02,
3.2526367e+00,1.00000e-02,
3.2533691e+00,1.02000e-02,
3.2541015e+00,1.00000e-02,
3.2548339e+00,1.02000e-02,
3.2555664e+00,1.02000e-02,
3.2562988e+00,1.00000e-02,
3.2570312e+00,1.00000e-02,
3.2577636e+00,1.00000e-02,
3.2584960e+00,1.02000e-02,
3.2592285e+00,1.02000e-02,
3.2599609e+00,1.02000e-02,
3.2606933e+00,1.00000e-02,
3.2614257e+00,1.00000e-02,
3.2621582e+00,1.00000e-02,
3.2628906e+00,1.02000e-02,
3.2636230e+00,1.02000e-02,
3.2643554e+00,1.00000e-02,
3.2650878e+00,1.02000e-02,
3.2658203e+00,1.02000e-02,
3.2665527e+00,1.02000e-02,
3.2672851e+00,1.02000e-02,
3.2680175e+00,1.02000e-02,
3.2687500e+00,1.00000e-02,
3.2694824e+00,1.02000e-02,
3.2702148e+00,1.02000e-02,
3.2709472e+00,1.02000e-02,
3.2716796e+00,1.02000e-02,
3.2724121e+00,1.02000e-02,
3.2731445e+00,1.02000e-02,
3.2738769e+00,1.02000e-02,
3.2746093e+00,1.00000e-02,
3.2753417e+00,1.02000e-02,
3.2760742e+00,1.02000e-02,
3.2768066e+00,1.02000e-02,
3.2775390e+00,1.02000e-02,
3.2782714e+00,1.02000e-02,
3.2790039e+00,1.04000e-02,
3.2797363e+00,1.02000e-02,
3.2804687e+00,1.02000e-02,
3.2812011e+00,1.04000e-02,
3.2819335e+00,1.04000e-02,
3.2826660e+00,1.02000e-02,
3.2833984e+00,1.02000e-02,
3.2841308e+00,1.06000e-02,
3.2848632e+00,1.02000e-02,
3.2855957e+00,1.04000e-02,
3.2863281e+00,1.02000e-02,
3.2870605e+00,1.06000e-02,
3.2877929e+00,1.04000e-02,
3.2885253e+00,1.02000e-02,
3.2892578e+00,1.02000e-02,
3.2899902e+00,1.02000e-02,
3.2907226e+00,1.02000e-02,
3.2914550e+00,1.04000e-02,
3.2921875e+00,1.02000e-02,
3.2929199e+00,1.06000e-02,
3.2936523e+00,1.02000e-02,
3.2943847e+00,1.04000e-02,
3.2951171e+00,1.02000e-02,
3.2958496e+00,1.02000e-02,
3.2965820e+00,1.04000e-02,
3.2973144e+00,1.04000e-02,
3.2980468e+00,1.04000e-02,
3.2987792e+00,1.02000e-02,
3.2995117e+00,1.06000e-02,
3.3002441e+00,1.04000e-02,
3.3009765e+00,1.04000e-02,
3.3017089e+00,1.06000e-02,
3.3024414e+00,1.02000e-02,
3.3031738e+00,1.04000e-02,
3.3039062e+00,1.02000e-02,
3.3046386e+00,1.04000e-02,
3.3053710e+00,1.02000e-02,
3.3061035e+00,1.06000e-02,
3.3068359e+00,1.04000e-02,
3.3075683e+00,1.06000e-02,
3.3083007e+00,1.04000e-02,
3.3090332e+00,1.04000e-02,
3.3097656e+00,1.04000e-02,
3.3104980e+00,1.06000e-02,
3.3112304e+00,1.06000e-02,
3.3119628e+00,1.04000e-02,
3.3126953e+00,1.02000e-02,
3.3134277e+00,1.06000e-02,
3.3141601e+00,1.06000e-02,
3.3148925e+00,1.06000e-02,
3.3156250e+00,1.04000e-02,
3.3163574e+00,1.06000e-02,
3.3170898e+00,1.04000e-02,
3.3178222e+00,1.06000e-02,
3.3185546e+00,1.02000e-02,
3.3192871e+00,1.06000e-02,
3.3200195e+00,1.06000e-02,
3.3207519e+00,1.06000e-02,
3.3214843e+00,1.06000e-02,
3.3222167e+00,1.06000e-02,
3.3229492e+00,1.06000e-02,
3.3236816e+00,1.06000e-02,
3.3244140e+00,1.06000e-02,
3.3251464e+00,1.06000e-02,
3.3258789e+00,1.06000e-02,
3.3266113e+00,1.06000e-02,
3.3273437e+00,1.04000e-02,
3.3280761e+00,1.06000e-02,
3.3288085e+00,1.06000e-02,
3.3295410e+00,1.06000e-02,
3.3302734e+00,1.04000e-02,
3.3310058e+00,1.06000e-02,
3.3317382e+00,1.06000e-02,
3.3324707e+00,1.06000e-02,
3.3332031e+00,1.04000e-02,
3.3339355e+00,1.06000e-02,
3.3346679e+00,1.06000e-02,
3.3354003e+00,1.06000e-02,
3.3361328e+00,1.04000e-02,
3.3368652e+00,1.06000e-02,
3.3375976e+00,1.06000e-02,
3.3383300e+00,1.06000e-02,
3.3390625e+00,1.06000e-02,
3.3397949e+00,1.06000e-02,
3.3405273e+00,1.06000e-02,
3.3412597e+00,1.08000e-02,
3.3419921e+00,1.06000e-02,
3.3427246e+00,1.06000e-02,
3.3434570e+00,1.06000e-02,
3.3441894e+00,1.08000e-02,
3.3449218e+00,1.06000e-02,
3.3456542e+00,1.08000e-02,
3.3463867e+00,1.08000e-02,
3.3471191e+00,1.06000e-02,
3.3478515e+00,1.06000e-02,
3.3485839e+00,1.06000e-02,
3.3493164e+00,1.06000e-02,
3.3500488e+00,1.06000e-02,
3.3507812e+00,1.06000e-02,
3.3515136e+00,1.08000e-02,
3.3522460e+00,1.08000e-02,
3.3529785e+00,1.06000e-02,
3.3537109e+00,1.06000e-02,
3.3544433e+00,1.06000e-02,
3.3551757e+00,1.06000e-02,
3.3559082e+00,1.08000e-02,
3.3566406e+00,1.06000e-02,
3.3573730e+00,1.06000e-02,
3.3581054e+00,1.06000e-02,
3.3588378e+00,1.08000e-02,
3.3595703e+00,1.06000e-02,
3.3603027e+00,1.08000e-02,
3.3610351e+00,1.06000e-02,
3.3617675e+00,1.08000e-02,
3.3625000e+00,1.08000e-02,
3.3632324e+00,1.08000e-02,
3.3639648e+00,1.08000e-02,
3.3646972e+00,1.08000e-02,
3.3654296e+00,1.06000e-02,
3.3661621e+00,1.08000e-02,
3.3668945e+00,1.08000e-02,
3.3676269e+00,1.08000e-02,
3.3683593e+00,1.08000e-02,
3.3690917e+00,1.08000e-02,
3.3698242e+00,1.06000e-02,
3.3705566e+00,1.08000e-02,
3.3712890e+00,1.08000e-02,
3.3720214e+00,1.08000e-02,
3.3727539e+00,1.06000e-02,
3.3734863e+00,1.08000e-02,
3.3742187e+00,1.08000e-02,
3.3749511e+00,1.08000e-02,
3.3756835e+00,1.08000e-02,
3.3764160e+00,1.08000e-02,
3.3771484e+00,1.08000e-02,
3.3778808e+00,1.08000e-02,
3.3786132e+00,1.10000e-02,
3.3793457e+00,1.10000e-02,
3.3800781e+00,1.08000e-02,
3.3808105e+00,1.08000e-02,
3.3815429e+00,1.08000e-02,
3.3822753e+00,1.10000e-02,
3.3830078e+00,1.08000e-02,
3.3837402e+00,1.10000e-02,
3.3844726e+00,1.08000e-02,
3.3852050e+00,1.08000e-02,
3.3859375e+00,1.08000e-02,
3.3866699e+00,1.08000e-02,
3.3874023e+00,1.08000e-02,
3.3881347e+00,1.08000e-02,
3.3888671e+00,1.08000e-02,
3.3895996e+00,1.08000e-02,
3.3903320e+00,1.08000e-02,
3.3910644e+00,1.08000e-02,
3.3917968e+00,1.08000e-02,
3.3925292e+00,1.10000e-02,
3.3932617e+00,1.08000e-02,
3.3939941e+00,1.08000e-02,
3.3947265e+00,1.08000e-02,
3.3954589e+00,1.10000e-02,
3.3961914e+00,1.08000e-02,
3.3969238e+00,1.08000e-02,
3.3976562e+00,1.08000e-02,
3.3983886e+00,1.08000e-02,
3.3991210e+00,1.10000e-02,
3.3998535e+00,1.08000e-02,
3.4005859e+00,1.08000e-02,
3.4013183e+00,1.08000e-02,
3.4020507e+00,1.10000e-02,
3.4027832e+00,1.08000e-02,
3.4035156e+00,1.08000e-02,
3.4042480e+00,1.10000e-02,
3.4049804e+00,1.08000e-02,
3.4057128e+00,1.10000e-02,
3.4064453e+00,1.08000e-02,
3.4071777e+00,1.10000e-02,
3.4079101e+00,1.08000e-02,
3.4086425e+00,1.12000e-02,
3.4093750e+00,1.10000e-02,
3.4101074e+00,1.08000e-02,
3.4108398e+00,1.08000e-02,
3.4115722e+00,1.10000e-02,
3.4123046e+00,1.08000e-02,
3.4130371e+00,1.10000e-02,
3.4137695e+00,1.10000e-02,
3.4145019e+00,1.10000e-02,
3.4152343e+00,1.10000e-02,
3.4159667e+00,1.10000e-02,
3.4166992e+00,1.10000e-02,
3.4174316e+00,1.10000e-02,
3.4181640e+00,1.10000e-02,
3.4188964e+00,1.10000e-02,
3.4196289e+00,1.10000e-02,
3.4203613e+00,1.12000e-02,
3.4210937e+00,1.10000e-02,
3.4218261e+00,1.10000e-02,
3.4225585e+00,1.10000e-02,
3.4232910e+00,1.08000e-02,
3.4240234e+00,1.10000e-02,
3.4247558e+00,1.10000e-02,
3.4254882e+00,1.10000e-02,
3.4262207e+00,1.10000e-02,
3.4269531e+00,1.08000e-02,
3.4276855e+00,1.10000e-02,
3.4284179e+00,1.08000e-02,
3.4291503e+00,1.10000e-02,
3.4298828e+00,1.10000e-02,
3.4306152e+00,1.10000e-02,
3.4313476e+00,1.08000e-02,
3.4320800e+00,1.10000e-02,
3.4328125e+00,1.10000e-02,
3.4335449e+00,1.10000e-02,
3.4342773e+00,1.10000e-02,
3.4350097e+00,1.12000e-02,
3.4357421e+00,1.10000e-02,
3.4364746e+00,1.12000e-02,
3.4372070e+00,1.14000e-02,
3.4379394e+00,1.14000e-02,
3.4386718e+00,1.12000e-02,
3.4394042e+00,1.12000e-02,
3.4401367e+00,1.14000e-02,
3.4408691e+00,1.10000e-02,
3.4416015e+00,1.12000e-02,
3.4423339e+00,1.14000e-02,
3.4430664e+00,1.12000e-02,
3.4437988e+00,1.14000e-02,
3.4445312e+00,1.14000e-02,
3.4452636e+00,1.14000e-02,
3.4459960e+00,1.14000e-02,
3.4467285e+00,1.12000e-02,
3.4474609e+00,1.12000e-02,
3.4481933e+00,1.14000e-02,
3.4489257e+00,1.12000e-02,
3.4496582e+00,1.14000e-02,
3.4503906e+00,1.14000e-02,
3.4511230e+00,1.14000e-02,
3.4518554e+00,1.14000e-02,
3.4525878e+00,1.14000e-02,
3.4533203e+00,1.14000e-02,
3.4540527e+00,1.12000e-02,
3.4547851e+00,1.10000e-02,
3.4555175e+00,1.12000e-02,
3.4562500e+00,1.14000e-02,
3.4569824e+00,1.14000e-02,
3.4577148e+00,1.14000e-02,
3.4584472e+00,1.14000e-02,
3.4591796e+00,1.14000e-02,
3.4599121e+00,1.14000e-02,
3.4606445e+00,1.14000e-02,
3.4613769e+00,1.14000e-02,
3.4621093e+00,1.14000e-02,
3.4628417e+00,1.14000e-02,
3.4635742e+00,1.14000e-02,
3.4643066e+00,1.14000e-02,
3.4650390e+00,1.14000e-02,
3.4657714e+00,1.14000e-02,
3.4665039e+00,1.14000e-02,
3.4672363e+00,1.14000e-02,
3.4679687e+00,1.14000e-02,
3.4687011e+00,1.14000e-02,
3.4694335e+00,1.12000e-02,
3.4701660e+00,1.14000e-02,
3.4708984e+00,1.16000e-02,
3.4716308e+00,1.14000e-02,
3.4723632e+00,1.14000e-02,
3.4730957e+00,1.14000e-02,
3.4738281e+00,1.14000e-02,
3.4745605e+00,1.14000e-02,
3.4752929e+00,1.16000e-02,
3.4760253e+00,1.16000e-02,
3.4767578e+00,1.14000e-02,
3.4774902e+00,1.14000e-02,
3.4782226e+00,1.14000e-02,
3.4789550e+00,1.16000e-02,
3.4796875e+00,1.14000e-02,
3.4804199e+00,1.16000e-02,
3.4811523e+00,1.14000e-02,
3.4818847e+00,1.14000e-02,
3.4826171e+00,1.14000e-02,
3.4833496e+00,1.14000e-02,
3.4840820e+00,1.14000e-02,
3.4848144e+00,1.14000e-02,
3.4855468e+00,1.14000e-02,
3.4862792e+00,1.16000e-02,
3.4870117e+00,1.14000e-02,
3.4877441e+00,1.14000e-02,
3.4884765e+00,1.14000e-02,
3.4892089e+00,1.14000e-02,
3.4899414e+00,1.14000e-02,
3.4906738e+00,1.14000e-02,
3.4914062e+00,1.14000e-02,
3.4921386e+00,1.14000e-02,
3.4928710e+00,1.14000e-02,
3.4936035e+00,1.14000e-02,
3.4943359e+00,1.14000e-02,
3.4950683e+00,1.14000e-02,
3.4958007e+00,1.14000e-02,
3.4965332e+00,1.14000e-02,
3.4972656e+00,1.14000e-02,
3.4979980e+00,1.14000e-02,
3.4987304e+00,1.14000e-02,
3.4994628e+00,1.14000e-02,
3.5001953e+00,1.14000e-02,
3.5009277e+00,1.16000e-02,
3.5016601e+00,1.16000e-02,
3.5023925e+00,1.16000e-02,
3.5031250e+00,1.16000e-02,
